
================================================================================
EXPERIMENT LOG
================================================================================
Experiment Name: deterministic_translate
Start Time: 2025-12-07T05:34:58.114387

GIT INFORMATION:
  Commit:  564309a811be04ac9dc8aca60edc44fada0c8d27
  Branch:  main
  Remote:  https://github.com/alainwelliver/deep-learning-speedrun-project.git
  Dirty:   True
  
GPU INFORMATION:
  CUDA Available: True
  Device Count:   1
  CUDA Version:   12.8
  PyTorch:        2.8.0+cu128
  Device 0: NVIDIA A100 80GB PCIe (85.0 GB)

================================================================================

[2025-12-07 05:34:58.114] [INFO] Starting experiment: deterministic_translate
[2025-12-07 05:34:58.114] [INFO] Configuration file: configs/deterministic_translate.json
[2025-12-07 05:34:58.114] [INFO] Module: airbench94_deterministic_translate
[2025-12-07 05:34:58.114] [INFO] Number of runs: 100
[2025-12-07 05:34:58.114] [INFO] Base seed: 42
[2025-12-07 05:34:58.114] [INFO] Hypothesis: Deterministic cycling through translation positions reduces redundancy (like alternating flip) and speeds up training convergence
[2025-12-07 05:34:58.114] [INFO] Modification: Replace random 2-pixel translation with deterministic position cycling based on hash(image_index) + epoch. Similar to how alternating flip removes randomness while preserving data diversity, cycling through translation positions should provide consistent augmentation without redundancy.
[2025-12-07 05:34:58.115] [INFO] Hyperparameters saved to hyperparameters.json
[2025-12-07 05:34:58.115] [INFO] Hyperparameters: {
  "experiment_name": "deterministic_translate",
  "hypothesis": "Deterministic cycling through translation positions reduces redundancy (like alternating flip) and speeds up training convergence",
  "modification": "Replace random 2-pixel translation with deterministic position cycling based on hash(image_index) + epoch. Similar to how alternating flip removes randomness while preserving data diversity, cycling through translation positions should provide consistent augmentation without redundancy.",
  "description": "The baseline uses random translation which can cause redundancy - the same image might get similar translations across epochs. By deterministically cycling through translation positions based on hash(image_index) + epoch, we ensure each image sees different translations across epochs while maintaining reproducibility. This is analogous to the alternating flip strategy that's already part of airbench94.",
  "base_seed": 42,
  "batch_size": 1024,
  "learning_rate": 11.5,
  "epochs": 9.9,
  "momentum": 0.85,
  "weight_decay": 0.0153,
  "bias_scaler": 64.0,
  "label_smoothing": 0.2,
  "whiten_bias_epochs": 3,
  "augmentation": {
    "flip": true,
    "translate": 2,
    "deterministic_translate": true
  },
  "target_accuracy": 0.94,
  "baseline_accuracy": 0.9401369762420654,
  "baseline_std": 0.001366604202900286,
  "baseline_n": 100,
  "implementation_notes": [
    "Modify the CifarLoader class in airbench94.py",
    "Replace random translation with deterministic cycling",
    "Use hash(image_index) + epoch to generate consistent translation offsets",
    "Cycle through the 25 possible translation positions (5x5 grid for 2-pixel translation)",
    "Maintain same translation magnitude (2 pixels) as baseline"
  ],
  "expected_impact": {
    "accuracy_change": "0.0% to +0.3%",
    "speed_improvement": "5-10%",
    "justification": "Removing randomness should slightly speed up training by reducing redundant similar augmentations. Similar to how alternating flip improved over random flip."
  },
  "ablations_planned": [
    "deterministic cycling (this experiment)",
    "random translation (baseline)",
    "no translation",
    "deterministic but fixed per image (no epoch variation)"
  ],
  "compute_requirements": {
    "gpu": "NVIDIA A100",
    "estimated_runs": 100,
    "estimated_total_time_minutes": 7
  }
}
[2025-12-07 05:34:58.115] [INFO] Loading and configuring airbench94_deterministic_translate...
[2025-12-07 05:34:58.834] [INFO] Effective augmentation config: {'flip': True, 'translate': 2, 'deterministic_translate': True}
[2025-12-07 05:34:58.834] [INFO] Running warmup...
[2025-12-07 05:35:09.893] [INFO] Warmup complete
[2025-12-07 05:35:09.893] [INFO] ================================================================================
[2025-12-07 05:35:09.893] [INFO] Starting 100 training runs...
[2025-12-07 05:35:09.893] [INFO] ================================================================================
[2025-12-07 05:35:09.893] [INFO] Starting run 0 with seed 42
[2025-12-07 05:35:14.327] [INFO] Run 0 complete: accuracy=0.9408, time=4.43s, seed=42
[2025-12-07 05:35:14.327] [INFO] Starting run 1 with seed 43
[2025-12-07 05:35:18.755] [INFO] Run 1 complete: accuracy=0.9392, time=4.43s, seed=43
[2025-12-07 05:35:18.755] [INFO] Starting run 2 with seed 44
[2025-12-07 05:35:23.273] [INFO] Run 2 complete: accuracy=0.9410, time=4.52s, seed=44
[2025-12-07 05:35:23.273] [INFO] Starting run 3 with seed 45
[2025-12-07 05:35:27.718] [INFO] Run 3 complete: accuracy=0.9406, time=4.44s, seed=45
[2025-12-07 05:35:27.718] [INFO] Starting run 4 with seed 46
[2025-12-07 05:35:32.146] [INFO] Run 4 complete: accuracy=0.9387, time=4.43s, seed=46
[2025-12-07 05:35:32.146] [INFO] Progress: 5/100 runs completed (5 successful)
[2025-12-07 05:35:32.146] [INFO] Starting run 5 with seed 47
[2025-12-07 05:35:36.592] [INFO] Run 5 complete: accuracy=0.9388, time=4.45s, seed=47
[2025-12-07 05:35:36.592] [INFO] Starting run 6 with seed 48
[2025-12-07 05:35:41.039] [INFO] Run 6 complete: accuracy=0.9387, time=4.45s, seed=48
[2025-12-07 05:35:41.039] [INFO] Starting run 7 with seed 49
[2025-12-07 05:35:45.482] [INFO] Run 7 complete: accuracy=0.9428, time=4.44s, seed=49
[2025-12-07 05:35:45.482] [INFO] Starting run 8 with seed 50
[2025-12-07 05:35:49.930] [INFO] Run 8 complete: accuracy=0.9397, time=4.45s, seed=50
[2025-12-07 05:35:49.930] [INFO] Starting run 9 with seed 51
[2025-12-07 05:35:54.382] [INFO] Run 9 complete: accuracy=0.9387, time=4.45s, seed=51
[2025-12-07 05:35:54.382] [INFO] Progress: 10/100 runs completed (10 successful)
[2025-12-07 05:35:54.383] [INFO] Starting run 10 with seed 52
[2025-12-07 05:35:58.832] [INFO] Run 10 complete: accuracy=0.9396, time=4.45s, seed=52
[2025-12-07 05:35:58.832] [INFO] Starting run 11 with seed 53
[2025-12-07 05:36:03.275] [INFO] Run 11 complete: accuracy=0.9399, time=4.44s, seed=53
[2025-12-07 05:36:03.276] [INFO] Starting run 12 with seed 54
[2025-12-07 05:36:07.722] [INFO] Run 12 complete: accuracy=0.9398, time=4.45s, seed=54
[2025-12-07 05:36:07.722] [INFO] Starting run 13 with seed 55
[2025-12-07 05:36:12.158] [INFO] Run 13 complete: accuracy=0.9396, time=4.44s, seed=55
[2025-12-07 05:36:12.158] [INFO] Starting run 14 with seed 56
[2025-12-07 05:36:16.599] [INFO] Run 14 complete: accuracy=0.9386, time=4.44s, seed=56
[2025-12-07 05:36:16.599] [INFO] Progress: 15/100 runs completed (15 successful)
[2025-12-07 05:36:16.599] [INFO] Starting run 15 with seed 57
[2025-12-07 05:36:21.068] [INFO] Run 15 complete: accuracy=0.9398, time=4.47s, seed=57
[2025-12-07 05:36:21.068] [INFO] Starting run 16 with seed 58
[2025-12-07 05:36:25.593] [INFO] Run 16 complete: accuracy=0.9371, time=4.52s, seed=58
[2025-12-07 05:36:25.594] [INFO] Starting run 17 with seed 59
[2025-12-07 05:36:30.086] [INFO] Run 17 complete: accuracy=0.9407, time=4.49s, seed=59
[2025-12-07 05:36:30.086] [INFO] Starting run 18 with seed 60
[2025-12-07 05:36:34.531] [INFO] Run 18 complete: accuracy=0.9421, time=4.44s, seed=60
[2025-12-07 05:36:34.531] [INFO] Starting run 19 with seed 61
[2025-12-07 05:36:38.980] [INFO] Run 19 complete: accuracy=0.9397, time=4.45s, seed=61
[2025-12-07 05:36:38.980] [INFO] Progress: 20/100 runs completed (20 successful)
